IID	Region	FirstAA	LastAA	Closest	PcntC	BestAvg	PcntAvg	BestOdds	OddsB	2ndBestOdds	Odds2B	BestOddsInf	OddsBInf	2ndBestOddsInf	Odds2ndBInf	C	A	Odds	OddsInf	Call
250668	Southern Africa	1	248	C	4.6	C	6.7	C	-45	C	-74	C	-11	C	-25	C	C	C	C	C
250670	Southern Africa	1	285	C	4.7	C	6.6	C	-47	H	-81	C	-8	H	-26	C	C	C	C	C
250671	Southern Africa	1	303	C	4.1	C	5.9	C	-40	C	-70	C	-9	H	-27	C	C	C	C	C
250673	Southern Africa	1	277	C	5	C	6.7	C	-52	C	-79	C	-9	C	-18	C	C	C	C	C
250675	Southern Africa	1	274	C	4.6	C	6.6	C	-46	C	-69	C	-9	C	-17	C	C	C	C	C
250677	Southern Africa	1	271	C	2.1	C	6.1	C	-40	C	-74	C	-14	H	-29	C	C	C	C	C
250679	Southern Africa	1	298	C	5.3	C	7.3	C	-61	H	-102	C	-12	C	-30	C	C	C	C	C
250681	Southern Africa	1	271	C	3.6	C	5.7	C	-37	C	-55	C	-9	C	-20	C	C	C	C	C
250683	Southern Africa	1	248	C	3.2	C	6.4	C	-40	C	-65	C	-7	C	-21	C	C	C	C	C
250685	Southern Africa	1	285	C	3.9	C	6.3	C	-46	X08	-85	C	-7	C	-26	C	C	C	C	C
250687	Southern Africa	1	272	C	2.8	C	5.3	C	-32	C	-61	C	-5	C	-17	C	C	C	C	C
250689	Southern Africa	1	283	C	3.7	C	5.5	C	-37	C	-67	C	-5	C	-17	C	C	C	C	C
250691	Southern Africa	1	248	C	4.6	C	6.9	C	-48	C	-70	C	-8	C	-20	C	C	C	C	C
250693	Southern Africa	1	248	C	3.6	C	5.7	C	-32	C	-61	C	-8	C	-20	C	C	C	C	C
250695	Southern Africa	1	283	C	3	X61	7.4	C	-60	H	-77	C	-20	H	-30	C	X61	C	C	C
250697	Southern Africa	1	285	C	4.6	C	6.5	C	-49	C	-85	C	-9	C	-27	C	C	C	C	C
250699	Southern Africa	1	271	C	3.7	C	6.2	C	-46	C	-67	C	-9	C	-20	C	C	C	C	C
250700	Southern Africa	15	290	C	3.6	C	5.8	C	-36	C	-70	C	-9	C	-26	C	C	C	C	C
250702	Southern Africa	1	272	C	3.3	C	5.6	C	-34	C	-61	C	-7	C	-22	C	C	C	C	C
250704	Southern Africa	1	298	C	3.2	C	6.9	C	-57	X08	-90	C	-12	C	-31	C	C	C	C	C
250705	Southern Africa	15	290	C	4.6	C	6.8	C	-49	H	-82	C	-10	C	-28	C	C	C	C	C
250707	Southern Africa	1	298	C	5	C	7	C	-61	C	-91	C	-9	C	-24	C	C	C	C	C
250709	Southern Africa	1	277	C	4.5	C	6.3	C	-45	C	-77	C	-7	C	-17	C	C	C	C	C
250711	Southern Africa	1	298	C	3.6	X61	7.3	C	-65	H	-90	C	-20	H	-32	C	X61	C	C	C
250713	Southern Africa	1	248	C	3.4	C	5.6	C	-30	C	-57	C	-8	C	-25	C	C	C	C	C
250715	Southern Africa	1	271	C	4.2	C	6	C	-41	C	-70	C	-8	C	-21	C	C	C	C	C
250716	Southern Africa	1	285	C	4.4	C	7	C	-54	C	-77	C	-8	C	-17	C	C	C	C	C
250718	Southern Africa	1	298	C	3.8	C	6.3	C	-46	C	-77	C	-10	C	-28	C	C	C	C	C
250719	Southern Africa	1	303	C	3.7	C	6	C	-40	C	-70	C	-13	H	-30	C	C	C	C	C
250721	Southern Africa	1	274	C	4.4	C	6.2	C	-50	C	-78	C	-5	C	-19	C	C	C	C	C
250723	Southern Africa	1	271	C	4.1	C	6.6	C	-48	C	-76	C	-18	C	-29	C	C	C	C	C
250725	Southern Africa	1	283	C	3.9	C	5.7	C	-36	X08	-59	C	-9	C	-18	C	C	C	C	C
250727	Southern Africa	1	285	C	4.2	C	6.8	C	-46	H	-81	C	-11	C	-30	C	C	C	C	C
250729	Southern Africa	1	285	C	4.1	C	6	C	-41	C	-71	C	-10	C	-27	C	C	C	C	C
250731	Southern Africa	1	274	C	3.9	C	6.2	C	-43	C	-66	C	-12	C	-23	C	C	C	C	C
250733	Southern Africa	1	298	C	3.8	C	6.5	C	-50	C	-72	C	-12	C	-20	C	C	C	C	C
250734	Southern Africa	1	303	C	3.4	C	5.6	C	-36	C	-71	C	-10	C	-29	C	C	C	C	C
250736	Southern Africa	1	298	C	4.6	C	6.8	C	-58	C	-93	C	-7	C	-23	C	C	C	C	C
250739	Southern Africa	1	303	C	4.5	X61	7.4	C	-66	X08	-100	C	-11	C	-28	C	X61	C	C	C
250740	Southern Africa	15	290	C	3.8	C	6.2	C	-41	C	-67	C	-11	C	-27	C	C	C	C	C
250742	Southern Africa	1	277	C	5.6	C	7.3	C	-60	C	-88	C	-6	C	-20	C	C	C	C	C
250744	Southern Africa	1	271	C	3.8	C	6.8	C	-51	H	-77	C	-12	H	-28	C	C	C	C	C
250746	Southern Africa	1	285	C	4.8	C	7.1	C	-64	C	-90	C	-6	C	-18	C	C	C	C	C
250748	Southern Africa	1	271	C	4	C	6	C	-39	C	-66	C	-12	H	-29	C	C	C	C	C
250750	Southern Africa	1	283	C	4.4	C	6.5	C	-47	H	-81	C	-7	C	-22	C	C	C	C	C
250751	Southern Africa	1	303	C	3.8	C	5.9	C	-40	C	-76	C	-12	C	-30	C	C	C	C	C
250753	Southern Africa	1	248	C	3.4	C	6.3	C	-40	H	-68	C	-13	C	-26	C	C	C	C	C
250755	Southern Africa	1	277	C	3.9	X61	5.9	C	-36	C	-66	C	-8	C	-22	C	X61	C	C	C
250757	Southern Africa	1	283	C	3.7	C	6.1	C	-43	C	-66	C	-12	C	-20	C	C	C	C	C
250759	Southern Africa	1	277	C	3.5	C	6.5	C	-48	C	-78	C	-8	C	-21	C	C	C	C	C
250761	Southern Africa	1	277	C	2.9	C	6.1	C	-39	C	-74	C	-8	C	-23	C	C	C	C	C
250763	Southern Africa	1	271	C	4	C	5.9	C	-38	C	-62	C	-9	C	-26	C	C	C	C	C
250765	Southern Africa	1	271	C	4.4	C	6.2	C	-39	C	-62	C	-8	C	-20	C	C	C	C	C
250767	Southern Africa	1	285	C	4.5	C	6.4	C	-52	C	-80	C	-7	C	-19	C	C	C	C	C
250771	Southern Africa	1	298	C	4.6	C	6.6	C	-50	C	-89	C	-13	H	-30	C	C	C	C	C
250773	Southern Africa	1	298	C	4.6	C	7.1	C	-56	H	-89	C	-12	H	-28	C	C	C	C	C
250775	Southern Africa	1	248	C	4.3	C	6.4	C	-41	C	-67	C	-12	H	-28	C	C	C	C	C
250777	Southern Africa	1	248	C	3.7	C	7	C	-44	C	-73	C	-12	C	-24	C	C	C	C	C
250779	Southern Africa	1	272	C	4	C	6	C	-38	C	-67	C	-13	H	-26	C	C	C	C	C
250780	Southern Africa	1	285	C	3.6	C	5.8	C	-39	C	-66	C	-8	C	-24	C	C	C	C	C
250782	Southern Africa	1	248	C	4.8	C	7.2	C	-48	H	-68	C	-18	H	-28	C	C	C	C	C
250783	Southern Africa	15	290	C	3.2	C	6	C	-40	C	-74	C	-12	X08	-29	C	C	C	C	C
250785	Southern Africa	1	283	C	5	C	6.7	C	-48	C	-80	C	-15	C	-30	C	C	C	C	C
250786	Southern Africa	15	290	C	4.7	C	7.1	C	-52	C	-86	C	-13	C	-30	C	C	C	C	C
250787	Southern Africa	1	303	C	4	C	5.7	C	-41	C	-78	C	-7	C	-21	C	C	C	C	C
250789	Southern Africa	1	298	C	5.2	C	7	C	-58	C	-92	C	-12	H	-28	C	C	C	C	C
250791	Southern Africa	1	248	C	3.5	C	5.7	C	-32	C	-59	C	-8	C	-21	C	C	C	C	C
250793	Southern Africa	1	298	C	4.5	C	6.3	C	-45	H	-83	C	-13	C	-30	C	C	C	C	C
250794	Southern Africa	1	303	C	4.7	C	6.7	C	-53	C	-87	C	-13	H	-31	C	C	C	C	C
250796	Southern Africa	1	285	C	3.5	C	5.3	C	-31	C	-62	C	-6	C	-26	C	C	C	C	C
250798	Southern Africa	1	277	C	4.3	C	6.8	C	-52	C	-80	C	-6	C	-17	C	C	C	C	C
250799	Southern Africa	1	303	C	4.4	C	6.9	C	-56	C	-87	C	-13	C	-24	C	C	C	C	C
250801	Southern Africa	1	285	C	5.1	X61	6.8	C	-61	C	-93	C	-12	C	-25	C	X61	C	C	C
250803	Southern Africa	1	277	C	4.5	C	6.9	C	-49	C	-80	C	-14	H	-28	C	C	C	C	C
250805	Southern Africa	1	248	C	3.3	C	5.5	C	-30	C	-55	C	-11	H	-23	C	C	C	C	C
250806	Southern Africa	15	290	C	3.9	C	5.6	C	-34	C	-70	C	-5	C	-22	C	C	C	C	C
250808	Southern Africa	1	298	C	5	C	6.9	C	-50	C	-82	C	-11	C	-27	C	C	C	C	C
250810	Southern Africa	1	298	C	3.8	C	6.7	C	-50	C	-75	C	-14	C	-29	C	C	C	C	C
250812	Southern Africa	1	248	C	4.4	C	6.5	C	-45	C	-76	C	-9	C	-24	C	C	C	C	C
250814	Southern Africa	1	285	C	6.2	C	8.9	C	-91	C	-111	C	-6	C	-12	C	C	C	C	C
250816	Southern Africa	1	248	C	4	C	6.4	C	-41	C	-66	C	-8	C	-20	C	C	C	C	C
250818	Southern Africa	1	285	C	4.7	C	6.6	C	-44	C	-76	C	-13	H	-33	C	C	C	C	C
250820	Southern Africa	1	277	C	5.4	C	7.1	C	-54	C	-81	C	-12	H	-20	C	C	C	C	C
250822	Southern Africa	1	271	C	2.7	C	6.1	C	-40	C	-71	C	-14	C	-26	C	C	C	C	C
250824	Southern Africa	1	298	C	4.1	C	6	C	-43	C	-74	C	-7	C	-26	C	C	C	C	C
250825	Southern Africa	1	303	C	5	C	6.8	C	-53	C	-84	C	-15	C	-27	C	C	C	C	C
250827	Southern Africa	1	271	C	4.7	C	7.2	C	-54	C	-82	C	-14	C	-30	C	C	C	C	C
250829	Southern Africa	1	271	C	3.2	C	5.9	C	-40	C	-63	C	-10	C	-21	C	C	C	C	C
250831	Southern Africa	1	285	C	4.9	C	7.1	C	-60	C	-89	C	-12	C	-29	C	C	C	C	C
250832	Southern Africa	1	303	C	5.3	C	7.1	C	-60	C	-91	C	-9	H	-27	C	C	C	C	C
250834	Southern Africa	1	298	C	5	C	6.9	C	-56	C	-87	C	-9	C	-26	C	C	C	C	C
250836	Southern Africa	1	298	C	4.7	C	6.8	C	-57	C	-94	C	-7	C	-27	C	C	C	C	C
250838	Southern Africa	1	298	C	3.9	C	6.2	C	-42	C	-72	C	-11	C	-26	C	C	C	C	C
250840	Southern Africa	1	271	C	3.1	C	5.4	C	-32	C	-60	C	-8	C	-17	C	C	C	C	C
250842	Southern Africa	1	271	C	5.2	C	7.6	C	-56	C	-78	C	-11	C	-21	C	C	C	C	C
250844	Southern Africa	1	248	C	5	C	7.6	C	-53	C	-82	C	-12	C	-24	C	C	C	C	C
250846	Southern Africa	1	298	C	5.7	C	7.7	C	-68	C	-100	C	-17	C	-31	C	C	C	C	C
250847	Southern Africa	1	303	C	4.9	C	7	C	-56	X08	-95	C	-10	H	-31	C	C	C	C	C
250849	Southern Africa	1	298	C	4.7	C	7.2	C	-60	C	-94	C	-12	C	-31	C	C	C	C	C
250851	Southern Africa	1	272	C	3.8	C	6	C	-39	C	-65	C	-8	C	-20	C	C	C	C	C
250853	Southern Africa	1	271	C	3.7	C	5.9	C	-37	C	-65	C	-11	C	-25	C	C	C	C	C
250855	Southern Africa	1	274	C	4.5	C	6.6	C	-59	C	-87	C	-7	C	-24	C	C	C	C	C
250857	Southern Africa	1	274	C	3	C	5.5	C	-32	C	-65	C	-10	C	-24	C	C	C	C	C
250859	Southern Africa	1	277	C	5.1	C	6.9	C	-52	H	-81	C	-9	C	-23	C	C	C	C	C
250860	Southern Africa	15	290	C	4	C	6.3	C	-44	C	-84	C	-7	C	-25	C	C	C	C	C
250862	Southern Africa	1	248	C	4.6	C	6.4	C	-46	C	-78	C	-5	C	-20	C	C	C	C	C
250864	Southern Africa	1	248	C	4.5	C	6.6	C	-43	C	-68	C	-13	C	-25	C	C	C	C	C
250865	Southern Africa	1	274	C	3.4	C	5.8	C	-37	C	-61	C	-13	C	-22	C	C	C	C	C
250866	Southern Africa	1	303	C	4.9	C	6.9	C	-60	C	-94	C	-12	H	-31	C	C	C	C	C
250868	Southern Africa	1	271	C	3.1	C	5.4	C	-31	C	-61	C	-9	C	-23	C	C	C	C	C
250870	Southern Africa	1	285	C	4.4	C	6.4	C	-47	C	-83	C	-9	C	-24	C	C	C	C	C
250872	Southern Africa	1	248	C	4.2	C	6.5	C	-39	C	-71	C	-12	H	-30	C	C	C	C	C
250873	Southern Africa	15	290	C	3.7	C	6.3	C	-43	C	-74	C	-11	C	-27	C	C	C	C	C
250875	Southern Africa	1	274	C	3.9	C	5.9	C	-40	C	-76	C	-9	C	-28	C	C	C	C	C
250876	Southern Africa	15	290	C	3.2	C	5.6	C	-34	C	-67	C	-9	C	-24	C	C	C	C	C
250878	Southern Africa	1	274	C	5.1	C	7.2	C	-57	C	-83	C	-12	H	-22	C	C	C	C	C
250880	Southern Africa	1	248	C	4	C	5.8	C	-33	C	-59	C	-6	C	-22	C	C	C	C	C
250882	Southern Africa	1	285	C	4.4	C	6.7	C	-52	C	-81	C	-14	C	-26	C	C	C	C	C
250884	Southern Africa	1	272	C	4	C	6.2	C	-40	C	-66	C	-8	C	-25	C	C	C	C	C
250886	Southern Africa	1	274	C	4.3	C	6.2	C	-43	C	-75	C	-9	C	-24	C	C	C	C	C
250888	Southern Africa	1	271	C	4.3	C	6.3	C	-41	C	-67	C	-8	C	-20	C	C	C	C	C
250890	Southern Africa	1	248	C	5.1	C	6.9	C	-41	X08	-67	C	-14	H	-28	C	C	C	C	C
250892	Southern Africa	1	277	C	3.8	X61	8.2	C	-74	H	-93	C	-20	H	-27	C	X61	C	C	C
250894	Southern Africa	1	283	C	4.4	C	6.9	C	-54	C	-87	C	-10	C	-26	C	C	C	C	C
250895	Southern Africa	15	290	C	5	C	6.9	C	-51	C	-85	C	-12	C	-29	C	C	C	C	C
250897	Southern Africa	1	285	C	4.7	C	6.8	C	-55	C	-82	C	-12	C	-22	C	C	C	C	C
250899	Southern Africa	1	285	C	5.2	C	6.9	C	-54	C	-87	C	-9	C	-28	C	C	C	C	C
250901	Southern Africa	1	274	C	3.1	C	5.7	C	-35	C	-66	C	-9	C	-23	C	C	C	C	C
250902	Southern Africa	15	290	C	4.7	C	6.7	C	-51	H	-81	C	-13	H	-23	C	C	C	C	C
250904	Southern Africa	1	285	C	4.7	C	6.5	C	-52	C	-84	C	-7	C	-21	C	C	C	C	C
250906	Southern Africa	1	283	C	4.2	C	6.2	C	-47	C	-77	C	-7	C	-21	C	C	C	C	C
250908	Southern Africa	1	298	C	4.3	C	6.3	C	-45	H	-84	C	-9	C	-28	C	C	C	C	C
250910	Southern Africa	1	283	C	3	C	5.4	C	-31	C	-64	C	-6	C	-22	C	C	C	C	C
250912	Southern Africa	1	248	C	3.4	C	5.5	C	-31	C	-57	C	-8	C	-21	C	C	C	C	C
250914	Southern Africa	1	283	C	3.2	C	6.4	C	-46	C	-72	C	-10	C	-23	C	C	C	C	C
250916	Southern Africa	1	285	C	4.6	C	6.2	C	-44	C	-78	C	-11	C	-32	C	C	C	C	C
250918	Southern Africa	1	298	C	4.3	C	6.7	C	-50	C	-77	C	-9	C	-21	C	C	C	C	C
250919	Southern Africa	1	303	C	4.8	C	6.4	C	-50	C	-79	C	-10	C	-21	C	C	C	C	C
250920	Southern Africa	1	303	C	5.3	C	7.8	C	-77	C	-97	C	-8	C	-18	C	C	C	C	C
250922	Southern Africa	1	283	C	3.9	C	5.9	C	-38	C	-67	C	-9	C	-23	C	C	C	C	C
250924	Southern Africa	1	285	C	6.3	C	8.4	C	-80	X08	-109	C	-8	C	-20	C	C	C	C	C
250926	Southern Africa	1	283	C	4.4	X61	6	C	-42	C	-68	C	-8	C	-22	C	X61	C	C	C
250928	Southern Africa	1	272	C	3.8	C	5.7	C	-35	C	-61	C	-9	C	-19	C	C	C	C	C
250929	Southern Africa	15	290	C	3.5	C	5.9	C	-35	C	-71	C	-9	C	-26	C	C	C	C	C
250931	Southern Africa	1	277	C	3.1	C	6.4	C	-47	C	-77	C	-11	C	-24	C	C	C	C	C
250933	Southern Africa	1	298	C	4.5	C	7.3	C	-60	C	-86	C	-10	C	-23	C	C	C	C	C
250935	Southern Africa	1	274	C	3.3	X61	7.3	C	-61	H	-83	C	-21	H	-31	C	X61	C	C	C
250937	Southern Africa	1	274	C	3.9	C	6.4	C	-41	C	-69	C	-13	H	-24	C	C	C	C	C
250939	Southern Africa	1	303	C	4.2	C	5.9	C	-42	C	-78	C	-11	C	-33	C	C	C	C	C
250941	Southern Africa	1	277	C	4.3	C	6.2	C	-42	C	-66	C	-6	C	-18	C	C	C	C	C
250942	Southern Africa	1	274	C	3.4	C	6	C	-39	C	-69	C	-9	C	-23	C	C	C	C	C
250944	Southern Africa	1	277	C	3.6	C	5.6	C	-34	C	-69	C	-11	C	-24	C	C	C	C	C
250946	Southern Africa	1	277	C	5.3	C	7.3	C	-59	C	-79	C	-7	C	-16	C	C	C	C	C
250947	Southern Africa	1	303	C	3.4	C	7.5	C	-61	H	-85	C	-22	H	-36	C	C	C	C	C
250949	Southern Africa	1	248	C	3.3	C	6	C	-35	C	-67	C	-11	H	-27	C	C	C	C	C
250950	Southern Africa	1	303	C	4.6	C	7.1	C	-58	C	-80	C	-8	C	-20	C	C	C	C	C
250952	Southern Africa	1	277	C	4.5	C	6.7	C	-53	X08	-85	C	-9	C	-24	C	C	C	C	C
250954	Southern Africa	1	271	C	4.6	C	6.5	C	-43	C	-66	C	-15	C	-25	C	C	C	C	C
250956	Southern Africa	1	283	C	3.9	C	6	C	-43	C	-74	C	-10	C	-27	C	C	C	C	C
250958	Southern Africa	1	298	C	3.5	C	7.2	C	-61	X08	-93	C	-7	C	-24	C	C	C	C	C
250960	Southern Africa	1	283	C	3.6	C	5.6	C	-34	C	-61	C	-7	C	-23	C	C	C	C	C
250961	Southern Africa	15	290	C	4.6	C	6.8	C	-47	C	-71	C	-12	C	-25	C	C	C	C	C
250963	Southern Africa	1	283	C	3.7	C	5.6	C	-37	C	-69	C	-9	C	-25	C	C	C	C	C
250965	Southern Africa	1	272	C	3.5	C	5.5	C	-33	C	-59	C	-10	C	-24	C	C	C	C	C
250967	Southern Africa	1	248	C	4.5	C	6.8	C	-46	C	-80	C	-5	C	-19	C	C	C	C	C
250969	Southern Africa	1	283	C	2.9	C	5.7	C	-34	C	-60	C	-8	C	-20	C	C	C	C	C
250971	Southern Africa	1	271	C	3.8	C	6.1	C	-43	C	-68	C	-6	C	-18	C	C	C	C	C
250973	Southern Africa	1	285	C	3.7	C	6	C	-46	C	-74	C	-9	C	-24	C	C	C	C	C
250975	Southern Africa	1	271	C	3.8	C	6.4	C	-45	C	-80	C	-10	C	-26	C	C	C	C	C
250977	Southern Africa	1	298	C	4.9	C	7.1	C	-63	C	-87	C	-6	C	-16	C	C	C	C	C
250979	Southern Africa	1	274	C	4.5	C	6.6	C	-47	C	-68	C	-12	C	-22	C	C	C	C	C
250981	Southern Africa	1	285	C	4.4	C	6.7	C	-51	C	-81	C	-10	C	-18	C	C	C	C	C
250983	Southern Africa	1	283	C	2.9	C	4.9	C	-28	C	-61	C	-8	C	-26	C	C	C	C	C
250985	Southern Africa	1	298	C	5	C	6.7	C	-53	X08	-87	C	-14	H	-31	C	C	C	C	C
250987	Southern Africa	1	274	C	3.9	C	5.8	C	-34	C	-59	C	-8	C	-22	C	C	C	C	C
250988	Southern Africa	15	290	C	3.4	C	6.4	C	-44	C	-74	C	-7	C	-21	C	C	C	C	C
250990	Southern Africa	1	283	C	4.4	C	6.2	C	-44	H	-80	C	-11	C	-29	C	C	C	C	C
250992	Southern Africa	1	277	C	4.5	C	6.5	C	-44	H	-71	C	-13	H	-25	C	C	C	C	C
250994	Southern Africa	1	274	C	3.8	C	6.4	C	-48	C	-79	C	-11	C	-26	C	C	C	C	C
250996	Southern Africa	1	274	C	3.9	C	6	C	-39	C	-66	C	-11	C	-25	C	C	C	C	C
250998	Southern Africa	1	274	C	2.6	C	5.6	C	-36	C	-67	C	-8	C	-26	C	C	C	C	C
250999	Southern Africa	15	290	C	3.6	C	5.7	C	-34	X08	-70	C	-11	C	-26	C	C	C	C	C
251001	Southern Africa	1	274	C	6.6	C	8.2	C	-90	C	-109	C	-5	C	-19	C	C	C	C	C
251002	Southern Africa	15	290	C	4.7	C	7.4	C	-62	C	-90	C	-10	C	-20	C	C	C	C	C
251004	Southern Africa	1	248	C	3.7	C	5.9	C	-35	C	-66	C	-6	C	-24	C	C	C	C	C
251006	Southern Africa	1	277	C	5.7	C	7.7	C	-63	C	-88	C	-11	C	-23	C	C	C	C	C
251007	Southern Africa	15	290	C	3.8	C	6	C	-34	C	-62	C	-10	C	-25	C	C	C	C	C
251009	Southern Africa	1	247	C	3.9	C	6.2	C	-36	C	-63	C	-9	C	-21	C	C	C	C	C
251011	Southern Africa	1	298	C	4	C	6.7	C	-49	C	-89	C	-10	H	-28	C	C	C	C	C
251012	Southern Africa	1	303	C	4.3	C	6.2	C	-43	C	-75	C	-10	C	-24	C	C	C	C	C
251014	Southern Africa	1	283	C	3.2	C	5.9	C	-39	C	-70	C	-8	C	-24	C	C	C	C	C
251015	Southern Africa	1	285	C	4	C	6	C	-40	C	-74	C	-8	C	-26	C	C	C	C	C
251017	Southern Africa	1	274	C	4.4	C	6.4	C	-46	C	-69	C	-9	C	-18	C	C	C	C	C
251019	Southern Africa	1	298	C	4.9	C	6.7	C	-54	C	-85	C	-11	C	-22	C	C	C	C	C
251021	Southern Africa	1	283	C	4.6	C	6.5	C	-49	C	-81	C	-8	C	-22	C	C	C	C	C
251022	Southern Africa	15	290	C	4.4	C	6.2	C	-41	C	-76	C	-11	C	-29	C	C	C	C	C
251024	Southern Africa	1	274	C	4.9	C	6.8	C	-52	C	-85	C	-9	C	-26	C	C	C	C	C
251028	Southern Africa	1	285	C	4.6	C	6.8	C	-44	H	-83	C	-11	H	-28	C	C	C	C	C
251030	Southern Africa	1	283	C	4.4	C	7.2	C	-57	C	-82	C	-6	C	-19	C	C	C	C	C
251032	Southern Africa	1	298	C	4.6	C	6.5	C	-52	C	-85	C	-10	C	-31	C	C	C	C	C
251034	Southern Africa	1	274	C	3.5	C	5.5	C	-31	C	-59	C	-9	C	-19	C	C	C	C	C
251035	Southern Africa	1	303	C	5.3	C	7.3	C	-57	C	-83	C	-11	C	-22	C	C	C	C	C
251037	Southern Africa	1	274	C	4.3	C	6.1	C	-41	C	-74	C	-6	C	-23	C	C	C	C	C
251039	Southern Africa	1	271	C	3.6	C	6.1	C	-42	C	-69	C	-12	C	-22	C	C	C	C	C
251040	Southern Africa	1	303	C	4.3	C	6.1	C	-45	C	-77	C	-12	C	-31	C	C	C	C	C
251042	Southern Africa	1	285	C	5.3	C	7	C	-56	C	-83	C	-7	C	-20	C	C	C	C	C
251044	Southern Africa	1	271	C	4.4	C	6.8	C	-49	C	-78	C	-10	C	-19	C	C	C	C	C
251046	Southern Africa	1	285	C	4	C	5.7	C	-37	C	-74	C	-8	C	-23	C	C	C	C	C
251048	Southern Africa	1	285	C	4.6	C	7.3	C	-68	C	-97	C	-9	C	-27	C	C	C	C	C
251050	Southern Africa	1	296	C	4.5	C	7.4	C	-61	H	-86	C	-13	H	-26	C	C	C	C	C
251051	Southern Africa	1	303	C	5.1	C	6.9	C	-58	C	-89	C	-7	C	-19	C	C	C	C	C
251052	Southern Africa	15	290	C	4	C	6	C	-37	H	-77	C	-11	C	-31	C	C	C	C	C
251054	Southern Africa	1	298	C	4.4	C	6.5	C	-48	X08	-87	C	-12	H	-32	C	C	C	C	C
251056	Southern Africa	1	298	C	4.3	C	6.3	C	-48	H	-81	C	-8	H	-26	C	C	C	C	C
251057	Southern Africa	1	303	C	4.6	C	6.8	C	-56	C	-91	C	-12	C	-32	C	C	C	C	C
251059	Southern Africa	1	285	C	4.9	C	6.6	C	-53	C	-89	C	-11	H	-30	C	C	C	C	C
251060	Southern Africa	15	290	C	5.6	C	8	C	-77	H	-116	C	-6	C	-25	C	C	C	C	C
251062	Southern Africa	1	283	C	0	C	6.2	C	-41	C	-72	C	-13	C	-27	C	C	C	C	C
251064	Southern Africa	1	248	C	4	C	6.5	C	-43	C	-72	C	-10	C	-23	C	C	C	C	C
251066	Southern Africa	1	298	C	3.7	C	5.7	C	-34	C	-65	C	-9	C	-28	C	C	C	C	C
251068	Southern Africa	1	283	C	4.1	C	6.3	C	-47	H	-83	C	-9	H	-24	C	C	C	C	C
251070	Southern Africa	1	283	C	4.5	C	6.2	C	-46	C	-79	C	-9	C	-22	C	C	C	C	C
251071	Southern Africa	1	303	C	4.2	C	6.5	C	-51	X08	-88	C	-9	H	-30	C	C	C	C	C
251073	Southern Africa	1	285	C	5.8	C	7.8	C	-71	H	-102	C	-13	H	-27	C	C	C	C	C
251074	Southern Africa	15	290	C	4	C	6.2	C	-41	H	-76	C	-11	C	-30	C	C	C	C	C
251076	Southern Africa	1	277	C	4	C	5.8	C	-40	C	-69	C	-7	C	-22	C	C	C	C	C
251078	Southern Africa	1	248	C	4.8	C	7.2	C	-49	C	-69	C	-5	C	-14	C	C	C	C	C
251079	Southern Africa	1	303	C	6.8	C	8.4	C	-98	C	-122	C	-8	C	-21	C	C	C	C	C
251081	Southern Africa	1	274	C	3.8	C	5.7	C	-35	C	-70	C	-11	C	-28	C	C	C	C	C
251083	Southern Africa	1	248	C	3.9	C	6.4	C	-39	C	-62	C	-14	H	-27	C	C	C	C	C
251084	Southern Africa	1	303	C	3.8	C	5.9	C	-42	C	-70	C	-10	C	-26	C	C	C	C	C
251086	Southern Africa	1	277	C	4.6	C	6.1	C	-44	C	-67	C	-6	C	-20	C	C	C	C	C
251088	Southern Africa	1	285	C	4.7	C	6.6	C	-46	C	-79	C	-17	H	-31	C	C	C	C	C
251090	Southern Africa	1	277	C	3.2	C	5.9	C	-42	C	-68	C	-6	C	-22	C	C	C	C	C
251092	Southern Africa	1	298	C	5.2	C	7.2	C	-64	C	-99	C	-10	H	-30	C	C	C	C	C
251094	Southern Africa	1	274	C	3.8	C	6.1	C	-41	C	-74	C	-9	C	-24	C	C	C	C	C
251096	Southern Africa	1	285	C	5.4	C	7.5	C	-68	C	-89	C	-9	C	-22	C	C	C	C	C
251098	Southern Africa	1	274	C	4.2	C	6.9	C	-51	C	-78	C	-11	C	-20	C	C	C	C	C
251100	Southern Africa	1	274	C	3.4	C	6.6	C	-48	C	-81	C	-11	C	-26	C	C	C	C	C
251102	Southern Africa	1	271	C	3.1	C	5.7	C	-35	C	-66	C	-10	H	-28	C	C	C	C	C
251103	Southern Africa	15	290	C	4.5	C	7.3	C	-53	C	-81	C	-16	H	-28	C	C	C	C	C
251105	Southern Africa	1	271	C	4.1	C	6.3	C	-43	C	-68	C	-7	C	-20	C	C	C	C	C
251107	Southern Africa	1	274	C	5.5	C	7.5	C	-66	C	-90	C	-9	C	-24	C	C	C	C	C
251205	Europe	38	247	C	4.9	C	7.3	C	-39	C	-64	C	-11	H	-20	C	C	C	C	C
251278	Europe	38	247	C	4.2	C	6.4	C	-33	C	-61	C	-8	C	-19	C	C	C	C	C
251294	Europe	38	247	C	5.2	C	7.5	C	-43	C	-67	C	-9	H	-20	C	C	C	C	C
251840	Asia	1	238	C	4.6	C	6.7	C	-43	C	-69	C	-13	C	-19	C	C	C	C	C
251853	Asia	1	238	C	4.1	C	6.5	C	-39	C	-66	C	-10	C	-22	C	C	C	C	C
253094	Asia	38	247	C	3.8	C	6.7	C	-33	C	-62	C	-10	C	-23	C	C	C	C	C
